"","Station_ID","Year","Month","Monthly_Rainfall_mm","Latitude","Longitude"
"1",46003,2025,1,0,-31.2873,141.4437
"2",46003,2025,2,19.5,-31.2873,141.4437
"3",46003,2025,3,9.7,-31.2873,141.4437
"4",46003,2025,4,4.9,-31.2873,141.4437
"5",46003,2025,5,1.5,-31.2873,141.4437
"6",46003,2025,6,4.1,-31.2873,141.4437
"7",46003,2025,7,36,-31.2873,141.4437
"8",46003,2025,8,13.7,-31.2873,141.4437
"9",46003,2025,9,34.1,-31.2873,141.4437
"10",46018,2025,1,0.9,-29.7377,141.8841
"11",46018,2025,2,2.7,-29.7377,141.8841
"12",46018,2025,3,21.3,-29.7377,141.8841
"13",46018,2025,4,0.1,-29.7377,141.8841
"14",46018,2025,5,0.6,-29.7377,141.8841
"15",46018,2025,6,0.3,-29.7377,141.8841
"16",46018,2025,7,17.8,-29.7377,141.8841
"17",46018,2025,8,8.5,-29.7377,141.8841
"18",46018,2025,9,50.1,-29.7377,141.8841
"19",46020,2025,1,0.1,-30.1358,141.7286
"20",46020,2025,2,3.2,-30.1358,141.7286
"21",46020,2025,3,8.2,-30.1358,141.7286
"22",46020,2025,4,0.1,-30.1358,141.7286
"23",46020,2025,5,0.4,-30.1358,141.7286
"24",46020,2025,6,0.9,-30.1358,141.7286
"25",46020,2025,7,24.5,-30.1358,141.7286
"26",46020,2025,8,8.5,-30.1358,141.7286
"27",46020,2025,9,44.9,-30.1358,141.7286
"28",46021,2025,1,0.9,-29.8,141.7833
"29",46021,2025,2,2.8,-29.8,141.7833
"30",46021,2025,3,19.2,-29.8,141.7833
"31",46021,2025,4,0.1,-29.8,141.7833
"32",46021,2025,5,0.7,-29.8,141.7833
"33",46021,2025,6,0.4,-29.8,141.7833
"34",46021,2025,7,20.4,-29.8,141.7833
"35",46021,2025,8,8,-29.8,141.7833
"36",46021,2025,9,49.1,-29.8,141.7833
"37",46023,2025,1,0,-31.8833,141.0333
"38",46023,2025,2,0.7,-31.8833,141.0333
"39",46023,2025,3,10.4,-31.8833,141.0333
"40",46023,2025,4,4.9,-31.8833,141.0333
"41",46023,2025,5,0,-31.8833,141.0333
"42",46023,2025,6,6.8,-31.8833,141.0333
"43",46023,2025,7,37.3,-31.8833,141.0333
"44",46023,2025,8,15,-31.8833,141.0333
"45",46023,2025,9,16.8,-31.8833,141.0333
"46",46028,2025,1,1.1,-29.05,141.86
"47",46028,2025,2,2.4,-29.05,141.86
"48",46028,2025,3,53,-29.05,141.86
"49",46028,2025,4,0.5,-29.05,141.86
"50",46028,2025,5,1.3,-29.05,141.86
"51",46028,2025,6,0.1,-29.05,141.86
"52",46028,2025,7,11,-29.05,141.86
"53",46028,2025,8,6.9,-29.05,141.86
"54",46028,2025,9,50.9,-29.05,141.86
"55",46029,2025,1,2.2,-29.0162,142.1559
"56",46029,2025,2,1,-29.0162,142.1559
"57",46029,2025,3,61,-29.0162,142.1559
"58",46029,2025,4,0.7,-29.0162,142.1559
"59",46029,2025,5,1,-29.0162,142.1559
"60",46029,2025,6,0.1,-29.0162,142.1559
"61",46029,2025,7,10,-29.0162,142.1559
"62",46029,2025,8,7.8,-29.0162,142.1559
"63",46029,2025,9,51,-29.0162,142.1559
"64",46033,2025,1,0,-31.2972,141.7103
"65",46033,2025,2,14.5,-31.2972,141.7103
"66",46033,2025,3,18.5,-31.2972,141.7103
"67",46033,2025,4,4,-31.2972,141.7103
"68",46033,2025,5,1.5,-31.2972,141.7103
"69",46033,2025,6,6.1,-31.2972,141.7103
"70",46033,2025,7,40.9,-31.2972,141.7103
"71",46033,2025,8,14.5,-31.2972,141.7103
"72",46033,2025,9,30.7,-31.2972,141.7103
"73",46037,2025,1,2.2,-29.4345,142.0098
"74",46037,2025,2,1,-29.4345,142.0098
"75",46037,2025,3,41.8,-29.4345,142.0098
"76",46037,2025,4,0.2,-29.4345,142.0098
"77",46037,2025,5,1.4,-29.4345,142.0098
"78",46037,2025,6,0,-29.4345,142.0098
"79",46037,2025,7,12.9,-29.4345,142.0098
"80",46037,2025,8,7.9,-29.4345,142.0098
"81",46037,2025,9,54.6,-29.4345,142.0098
"82",46049,2025,1,0.9,-29.6833,141.4167
"83",46049,2025,2,2.6,-29.6833,141.4167
"84",46049,2025,3,20.9,-29.6833,141.4167
"85",46049,2025,4,0.6,-29.6833,141.4167
"86",46049,2025,5,0.6,-29.6833,141.4167
"87",46049,2025,6,0.5,-29.6833,141.4167
"88",46049,2025,7,17.6,-29.6833,141.4167
"89",46049,2025,8,5.5,-29.6833,141.4167
"90",46049,2025,9,30.4,-29.6833,141.4167
"91",46085,2025,1,1.6,-29,142
"92",46085,2025,2,1.7,-29,142
"93",46085,2025,3,61.1,-29,142
"94",46085,2025,4,0.5,-29,142
"95",46085,2025,5,1.1,-29,142
"96",46085,2025,6,0.2,-29,142
"97",46085,2025,7,10.2,-29,142
"98",46085,2025,8,7.5,-29,142
"99",46085,2025,9,52.4,-29,142
"100",46091,2025,1,0,-31.0869,141.7017
"101",46091,2025,2,12.2,-31.0869,141.7017
"102",46091,2025,3,16.4,-31.0869,141.7017
"103",46091,2025,4,0.8,-31.0869,141.7017
"104",46091,2025,5,0.8,-31.0869,141.7017
"105",46091,2025,6,4.8,-31.0869,141.7017
"106",46091,2025,7,36.9,-31.0869,141.7017
"107",46091,2025,8,14.9,-31.0869,141.7017
"108",46091,2025,9,31.6,-31.0869,141.7017
"109",46126,2025,1,2.2,-29.4448,142.0567
"110",46126,2025,2,1.2,-29.4448,142.0567
"111",46126,2025,3,44.2,-29.4448,142.0567
"112",46126,2025,4,0.2,-29.4448,142.0567
"113",46126,2025,5,1.4,-29.4448,142.0567
"114",46126,2025,6,0,-29.4448,142.0567
"115",46126,2025,7,12.8,-29.4448,142.0567
"116",46126,2025,8,7.8,-29.4448,142.0567
"117",46126,2025,9,57,-29.4448,142.0567
"118",47007,2025,1,0.4,-31.9759,141.4676
"119",47007,2025,2,17.3,-31.9759,141.4676
"120",47007,2025,3,16.6,-31.9759,141.4676
"121",47007,2025,4,33,-31.9759,141.4676
"122",47007,2025,5,0,-31.9759,141.4676
"123",47007,2025,6,14.2,-31.9759,141.4676
"124",47007,2025,7,42.5,-31.9759,141.4676
"125",47007,2025,8,10,-31.9759,141.4676
"126",47007,2025,9,14.7,-31.9759,141.4676
"127",47008,2025,1,0,-32.4555,141.0785
"128",47008,2025,2,3,-32.4555,141.0785
"129",47008,2025,3,12.1,-32.4555,141.0785
"130",47008,2025,4,0.8,-32.4555,141.0785
"131",47008,2025,5,1.9,-32.4555,141.0785
"132",47008,2025,6,8.8,-32.4555,141.0785
"133",47008,2025,7,37.6,-32.4555,141.0785
"134",47008,2025,8,13.3,-32.4555,141.0785
"135",47008,2025,9,17.8,-32.4555,141.0785
"136",47011,2025,1,0.1,-32.1,141.6
"137",47011,2025,2,11.8,-32.1,141.6
"138",47011,2025,3,18.2,-32.1,141.6
"139",47011,2025,4,27.6,-32.1,141.6
"140",47011,2025,5,0,-32.1,141.6
"141",47011,2025,6,14.7,-32.1,141.6
"142",47011,2025,7,37.7,-32.1,141.6
"143",47011,2025,8,8.8,-32.1,141.6
"144",47011,2025,9,16.3,-32.1,141.6
"145",47016,2025,1,5.4,-34.0438,141.2676
"146",47016,2025,2,0,-34.0438,141.2676
"147",47016,2025,3,5,-34.0438,141.2676
"148",47016,2025,4,4.8,-34.0438,141.2676
"149",47016,2025,5,0,-34.0438,141.2676
"150",47016,2025,6,24,-34.0438,141.2676
"151",47016,2025,7,26.7,-34.0438,141.2676
"152",47016,2025,8,19.1,-34.0438,141.2676
"153",47016,2025,9,20.8,-34.0438,141.2676
"154",47017,2025,1,6.2,-34.0833,141.1833
"155",47017,2025,2,0.4,-34.0833,141.1833
"156",47017,2025,3,8.8,-34.0833,141.1833
"157",47017,2025,4,3.9,-34.0833,141.1833
"158",47017,2025,5,0,-34.0833,141.1833
"159",47017,2025,6,21,-34.0833,141.1833
"160",47017,2025,7,30.5,-34.0833,141.1833
"161",47017,2025,8,20.7,-34.0833,141.1833
"162",47017,2025,9,23.6,-34.0833,141.1833
"163",47027,2025,1,0,-32.5833,141.45
"164",47027,2025,2,5.7,-32.5833,141.45
"165",47027,2025,3,17.1,-32.5833,141.45
"166",47027,2025,4,7.9,-32.5833,141.45
"167",47027,2025,5,0,-32.5833,141.45
"168",47027,2025,6,8.2,-32.5833,141.45
"169",47027,2025,7,31.3,-32.5833,141.45
"170",47027,2025,8,10.8,-32.5833,141.45
"171",47027,2025,9,18.2,-32.5833,141.45
"172",47028,2025,1,2.1,-33.8221,141.3575
"173",47028,2025,2,0.4,-33.8221,141.3575
"174",47028,2025,3,11.8,-33.8221,141.3575
"175",47028,2025,4,4.4,-33.8221,141.3575
"176",47028,2025,5,0,-33.8221,141.3575
"177",47028,2025,6,15.6,-33.8221,141.3575
"178",47028,2025,7,30.3,-33.8221,141.3575
"179",47028,2025,8,14.4,-33.8221,141.3575
"180",47028,2025,9,19.1,-33.8221,141.3575
"181",47030,2025,1,0.1,-31.8833,141.2167
"182",47030,2025,2,2.7,-31.8833,141.2167
"183",47030,2025,3,12.6,-31.8833,141.2167
"184",47030,2025,4,9.3,-31.8833,141.2167
"185",47030,2025,5,0,-31.8833,141.2167
"186",47030,2025,6,8.3,-31.8833,141.2167
"187",47030,2025,7,42.6,-31.8833,141.2167
"188",47030,2025,8,14.3,-31.8833,141.2167
"189",47030,2025,9,19.1,-31.8833,141.2167
"190",47031,2025,1,0.2,-31.8803,141.593
"191",47031,2025,2,16.9,-31.8803,141.593
"192",47031,2025,3,18.5,-31.8803,141.593
"193",47031,2025,4,25.6,-31.8803,141.593
"194",47031,2025,5,0.1,-31.8803,141.593
"195",47031,2025,6,13.8,-31.8803,141.593
"196",47031,2025,7,40.5,-31.8803,141.593
"197",47031,2025,8,8.9,-31.8803,141.593
"198",47031,2025,9,16.7,-31.8803,141.593
"199",47035,2025,1,0,-32,141.1
"200",47035,2025,2,0.1,-32,141.1
"201",47035,2025,3,10.8,-32,141.1
"202",47035,2025,4,3.7,-32,141.1
"203",47035,2025,5,0,-32,141.1
"204",47035,2025,6,7.8,-32,141.1
"205",47035,2025,7,42.9,-32,141.1
"206",47035,2025,8,15.4,-32,141.1
"207",47035,2025,9,17,-32,141.1
"208",47039,2025,1,0.1,-31.8153,141.209
"209",47039,2025,2,4.3,-31.8153,141.209
"210",47039,2025,3,10.8,-31.8153,141.209
"211",47039,2025,4,9.1,-31.8153,141.209
"212",47039,2025,5,0,-31.8153,141.209
"213",47039,2025,6,7.8,-31.8153,141.209
"214",47039,2025,7,40.5,-31.8153,141.209
"215",47039,2025,8,13.3,-31.8153,141.209
"216",47039,2025,9,19.8,-31.8153,141.209
"217",47048,2025,1,0.4,-32.0012,141.4694
"218",47048,2025,2,19.6,-32.0012,141.4694
"219",47048,2025,3,17.2,-32.0012,141.4694
"220",47048,2025,4,33.8,-32.0012,141.4694
"221",47048,2025,5,0,-32.0012,141.4694
"222",47048,2025,6,14.8,-32.0012,141.4694
"223",47048,2025,7,40.6,-32.0012,141.4694
"224",47048,2025,8,9,-32.0012,141.4694
"225",47048,2025,9,14.2,-32.0012,141.4694
"226",47062,2025,1,0,-32.6569,141.2376
"227",47062,2025,2,5.7,-32.6569,141.2376
"228",47062,2025,3,17.1,-32.6569,141.2376
"229",47062,2025,4,1.9,-32.6569,141.2376
"230",47062,2025,5,0.5,-32.6569,141.2376
"231",47062,2025,6,8.3,-32.6569,141.2376
"232",47062,2025,7,34.7,-32.6569,141.2376
"233",47062,2025,8,11.4,-32.6569,141.2376
"234",47062,2025,9,17.2,-32.6569,141.2376
"235",47089,2025,1,0.5,-33.4398,141.1575
"236",47089,2025,2,1.9,-33.4398,141.1575
"237",47089,2025,3,23.3,-33.4398,141.1575
"238",47089,2025,4,0.7,-33.4398,141.1575
"239",47089,2025,5,0.7,-33.4398,141.1575
"240",47089,2025,6,10.3,-33.4398,141.1575
"241",47089,2025,7,36.6,-33.4398,141.1575
"242",47089,2025,8,10.4,-33.4398,141.1575
"243",47089,2025,9,18.9,-33.4398,141.1575
"244",47102,2025,1,0.2,-31.9333,141.5333
"245",47102,2025,2,17.2,-31.9333,141.5333
"246",47102,2025,3,18.6,-31.9333,141.5333
"247",47102,2025,4,30.4,-31.9333,141.5333
"248",47102,2025,5,0,-31.9333,141.5333
"249",47102,2025,6,14.2,-31.9333,141.5333
"250",47102,2025,7,42,-31.9333,141.5333
"251",47102,2025,8,9.5,-31.9333,141.5333
"252",47102,2025,9,15.8,-31.9333,141.5333
"253",48000,2025,1,21.7,-30,147
"254",48000,2025,2,11.5,-30,147
"255",48000,2025,3,114,-30,147
"256",48000,2025,4,11.5,-30,147
"257",48000,2025,5,11.4,-30,147
"258",48000,2025,6,22.2,-30,147
"259",48000,2025,7,20.6,-30,147
"260",48000,2025,8,21.9,-30,147
"261",48000,2025,9,45.4,-30,147
"262",48001,2025,1,25.2,-29.1,147.9
"263",48001,2025,2,18.4,-29.1,147.9
"264",48001,2025,3,251.8,-29.1,147.9
"265",48001,2025,4,54.3,-29.1,147.9
"266",48001,2025,5,14.1,-29.1,147.9
"267",48001,2025,6,18.6,-29.1,147.9
"268",48001,2025,7,24.3,-29.1,147.9
"269",48001,2025,8,54,-29.1,147.9
"270",48001,2025,9,24.4,-29.1,147.9
"271",48003,2025,1,14.6,-29.2667,147.7667
"272",48003,2025,2,23.7,-29.2667,147.7667
"273",48003,2025,3,210.7,-29.2667,147.7667
"274",48003,2025,4,53.6,-29.2667,147.7667
"275",48003,2025,5,27.5,-29.2667,147.7667
"276",48003,2025,6,12.6,-29.2667,147.7667
"277",48003,2025,7,23.4,-29.2667,147.7667
"278",48003,2025,8,39.3,-29.2667,147.7667
"279",48003,2025,9,28.9,-29.2667,147.7667
"280",48006,2025,1,17.6,-29.1581,145.8068
"281",48006,2025,2,5.1,-29.1581,145.8068
"282",48006,2025,3,128,-29.1581,145.8068
"283",48006,2025,4,17.2,-29.1581,145.8068
"284",48006,2025,5,25.9,-29.1581,145.8068
"285",48006,2025,6,13.5,-29.1581,145.8068
"286",48006,2025,7,24.5,-29.1581,145.8068
"287",48006,2025,8,11.8,-29.1581,145.8068
"288",48006,2025,9,47.3,-29.1581,145.8068
"289",48008,2025,1,11.1,-29.4333,147.55
"290",48008,2025,2,25.7,-29.4333,147.55
"291",48008,2025,3,174.2,-29.4333,147.55
"292",48008,2025,4,40.3,-29.4333,147.55
"293",48008,2025,5,28.3,-29.4333,147.55
"294",48008,2025,6,8.3,-29.4333,147.55
"295",48008,2025,7,22.1,-29.4333,147.55
"296",48008,2025,8,21.9,-29.4333,147.55
"297",48008,2025,9,37.2,-29.4333,147.55
"298",48009,2025,1,20.4,-30.1047,147.4647
"299",48009,2025,2,30.7,-30.1047,147.4647
"300",48009,2025,3,109.2,-30.1047,147.4647
"301",48009,2025,4,34.2,-30.1047,147.4647
"302",48009,2025,5,14.5,-30.1047,147.4647
"303",48009,2025,6,21.5,-30.1047,147.4647
"304",48009,2025,7,22.9,-30.1047,147.4647
"305",48009,2025,8,29.7,-30.1047,147.4647
"306",48009,2025,9,49.3,-30.1047,147.4647
"307",48011,2025,1,11.2,-31.3078,146.4392
"308",48011,2025,2,39.1,-31.3078,146.4392
"309",48011,2025,3,60.1,-31.3078,146.4392
"310",48011,2025,4,14.7,-31.3078,146.4392
"311",48011,2025,5,7.5,-31.3078,146.4392
"312",48011,2025,6,34.7,-31.3078,146.4392
"313",48011,2025,7,28,-31.3078,146.4392
"314",48011,2025,8,27.4,-31.3078,146.4392
"315",48011,2025,9,33.1,-31.3078,146.4392
"316",48015,2025,1,19.6,-29.9614,146.8651
"317",48015,2025,2,9.1,-29.9614,146.8651
"318",48015,2025,3,115.8,-29.9614,146.8651
"319",48015,2025,4,9.4,-29.9614,146.8651
"320",48015,2025,5,9.8,-29.9614,146.8651
"321",48015,2025,6,21.9,-29.9614,146.8651
"322",48015,2025,7,18.6,-29.9614,146.8651
"323",48015,2025,8,21.4,-29.9614,146.8651
"324",48015,2025,9,47.6,-29.9614,146.8651
"325",48017,2025,1,2.4,-31.8,145.6
"326",48017,2025,2,25,-31.8,145.6
"327",48017,2025,3,71.3,-31.8,145.6
"328",48017,2025,4,23.1,-31.8,145.6
"329",48017,2025,5,15.1,-31.8,145.6
"330",48017,2025,6,25.9,-31.8,145.6
"331",48017,2025,7,35.1,-31.8,145.6
"332",48017,2025,8,21.2,-31.8,145.6
"333",48017,2025,9,45.7,-31.8,145.6
"334",48018,2025,1,16.8,-29.5381,148.4046
"335",48018,2025,2,67.4,-29.5381,148.4046
"336",48018,2025,3,161.4,-29.5381,148.4046
"337",48018,2025,4,76.6,-29.5381,148.4046
"338",48018,2025,5,19.8,-29.5381,148.4046
"339",48018,2025,6,22.7,-29.5381,148.4046
"340",48018,2025,7,35.6,-29.5381,148.4046
"341",48018,2025,8,51,-29.5381,148.4046
"342",48018,2025,9,33.1,-29.5381,148.4046
"343",48019,2025,1,17.6,-29.7667,147.7833
"344",48019,2025,2,43.1,-29.7667,147.7833
"345",48019,2025,3,156.5,-29.7667,147.7833
"346",48019,2025,4,51,-29.7667,147.7833
"347",48019,2025,5,36.1,-29.7667,147.7833
"348",48019,2025,6,18.3,-29.7667,147.7833
"349",48019,2025,7,26.1,-29.7667,147.7833
"350",48019,2025,8,38.5,-29.7667,147.7833
"351",48019,2025,9,48.5,-29.7667,147.7833
"352",48020,2025,1,58,-29.0362,148.6457
"353",48020,2025,2,44.4,-29.0362,148.6457
"354",48020,2025,3,139.3,-29.0362,148.6457
"355",48020,2025,4,75.3,-29.0362,148.6457
"356",48020,2025,5,19.3,-29.0362,148.6457
"357",48020,2025,6,9.1,-29.0362,148.6457
"358",48020,2025,7,41.6,-29.0362,148.6457
"359",48020,2025,8,29.3,-29.0362,148.6457
"360",48020,2025,9,25.3,-29.0362,148.6457
"361",48021,2025,1,9.4,-30.6604,146.4064
"362",48021,2025,2,17,-30.6604,146.4064
"363",48021,2025,3,64.5,-30.6604,146.4064
"364",48021,2025,4,15.2,-30.6604,146.4064
"365",48021,2025,5,9.2,-30.6604,146.4064
"366",48021,2025,6,29.5,-30.6604,146.4064
"367",48021,2025,7,25,-30.6604,146.4064
"368",48021,2025,8,21.5,-30.6604,146.4064
"369",48021,2025,9,33.1,-30.6604,146.4064
"370",48022,2025,1,51.8,-29.0813,148.6
"371",48022,2025,2,44,-29.0813,148.6
"372",48022,2025,3,145,-29.0813,148.6
"373",48022,2025,4,74.7,-29.0813,148.6
"374",48022,2025,5,19.1,-29.0813,148.6
"375",48022,2025,6,11,-29.0813,148.6
"376",48022,2025,7,41.1,-29.0813,148.6
"377",48022,2025,8,32.3,-29.0813,148.6
"378",48022,2025,9,25,-29.0813,148.6
"379",48023,2025,1,11.1,-31.6,146.3667
"380",48023,2025,2,39.7,-31.6,146.3667
"381",48023,2025,3,73.6,-31.6,146.3667
"382",48023,2025,4,13.6,-31.6,146.3667
"383",48023,2025,5,12.1,-31.6,146.3667
"384",48023,2025,6,32.1,-31.6,146.3667
"385",48023,2025,7,34.2,-31.6,146.3667
"386",48023,2025,8,27.7,-31.6,146.3667
"387",48023,2025,9,40.8,-31.6,146.3667
"388",48024,2025,1,11,-31.5567,146.3217
"389",48024,2025,2,39.4,-31.5567,146.3217
"390",48024,2025,3,78,-31.5567,146.3217
"391",48024,2025,4,15.3,-31.5567,146.3217
"392",48024,2025,5,11.8,-31.5567,146.3217
"393",48024,2025,6,31.8,-31.5567,146.3217
"394",48024,2025,7,33.3,-31.5567,146.3217
"395",48024,2025,8,25.5,-31.5567,146.3217
"396",48024,2025,9,40.4,-31.5567,146.3217
"397",48027,2025,1,3.6,-31.484,145.8294
"398",48027,2025,2,44.6,-31.484,145.8294
"399",48027,2025,3,113.2,-31.484,145.8294
"400",48027,2025,4,37.8,-31.484,145.8294
"401",48027,2025,5,9.6,-31.484,145.8294
"402",48027,2025,6,32.8,-31.484,145.8294
"403",48027,2025,7,34.8,-31.484,145.8294
"404",48027,2025,8,21,-31.484,145.8294
"405",48027,2025,9,42.2,-31.484,145.8294
"406",48028,2025,1,12.3,-30.25,146.7
"407",48028,2025,2,8.7,-30.25,146.7
"408",48028,2025,3,86.2,-30.25,146.7
"409",48028,2025,4,9.5,-30.25,146.7
"410",48028,2025,5,9.8,-30.25,146.7
"411",48028,2025,6,24.4,-30.25,146.7
"412",48028,2025,7,22.3,-30.25,146.7
"413",48028,2025,8,20.3,-30.25,146.7
"414",48028,2025,9,39.4,-30.25,146.7
"415",48030,2025,1,3.7,-31.5,145.8
"416",48030,2025,2,35,-31.5,145.8
"417",48030,2025,3,106.9,-31.5,145.8
"418",48030,2025,4,35.2,-31.5,145.8
"419",48030,2025,5,9,-31.5,145.8
"420",48030,2025,6,29.6,-31.5,145.8
"421",48030,2025,7,32.9,-31.5,145.8
"422",48030,2025,8,20.1,-31.5,145.8
"423",48030,2025,9,51.3,-31.5,145.8
"424",48031,2025,1,24.3,-29.5406,148.5817
"425",48031,2025,2,53.9,-29.5406,148.5817
"426",48031,2025,3,160,-29.5406,148.5817
"427",48031,2025,4,75.8,-29.5406,148.5817
"428",48031,2025,5,18.1,-29.5406,148.5817
"429",48031,2025,6,19.1,-29.5406,148.5817
"430",48031,2025,7,36.3,-29.5406,148.5817
"431",48031,2025,8,46.6,-29.5406,148.5817
"432",48031,2025,9,31.8,-29.5406,148.5817
"433",48033,2025,1,5.4,-30.8,145.9
"434",48033,2025,2,15.6,-30.8,145.9
"435",48033,2025,3,72.1,-30.8,145.9
"436",48033,2025,4,21.4,-30.8,145.9
"437",48033,2025,5,10.7,-30.8,145.9
"438",48033,2025,6,25.9,-30.8,145.9
"439",48033,2025,7,25.4,-30.8,145.9
"440",48033,2025,8,18.7,-30.8,145.9
"441",48033,2025,9,37.8,-30.8,145.9
"442",48034,2025,1,3.1,-31.6888,145.483
"443",48034,2025,2,20.9,-31.6888,145.483
"444",48034,2025,3,74.3,-31.6888,145.483
"445",48034,2025,4,27.7,-31.6888,145.483
"446",48034,2025,5,12,-31.6888,145.483
"447",48034,2025,6,21.6,-31.6888,145.483
"448",48034,2025,7,34.9,-31.6888,145.483
"449",48034,2025,8,21.3,-31.6888,145.483
"450",48034,2025,9,44.7,-31.6888,145.483
"451",48035,2025,1,15.7,-29.2,147.4
"452",48035,2025,2,22.6,-29.2,147.4
"453",48035,2025,3,195.2,-29.2,147.4
"454",48035,2025,4,32.2,-29.2,147.4
"455",48035,2025,5,20.1,-29.2,147.4
"456",48035,2025,6,6.8,-29.2,147.4
"457",48035,2025,7,22.6,-29.2,147.4
"458",48035,2025,8,14.3,-29.2,147.4
"459",48035,2025,9,32.2,-29.2,147.4
"460",48036,2025,1,19,-29.6644,148.1152
"461",48036,2025,2,55.4,-29.6644,148.1152
"462",48036,2025,3,174.3,-29.6644,148.1152
"463",48036,2025,4,67,-29.6644,148.1152
"464",48036,2025,5,42.4,-29.6644,148.1152
"465",48036,2025,6,23.3,-29.6644,148.1152
"466",48036,2025,7,29.5,-29.6644,148.1152
"467",48036,2025,8,50.3,-29.6644,148.1152
"468",48036,2025,9,40.2,-29.6644,148.1152
"469",48038,2025,1,16.9,-29.4484,148.2499
"470",48038,2025,2,57.3,-29.4484,148.2499
"471",48038,2025,3,171.5,-29.4484,148.2499
"472",48038,2025,4,78.2,-29.4484,148.2499
"473",48038,2025,5,34.4,-29.4484,148.2499
"474",48038,2025,6,21,-29.4484,148.2499
"475",48038,2025,7,33.6,-29.4484,148.2499
"476",48038,2025,8,52.2,-29.4484,148.2499
"477",48038,2025,9,34.9,-29.4484,148.2499
"478",48039,2025,1,12.3,-29.3174,145.8466
"479",48039,2025,2,3.8,-29.3174,145.8466
"480",48039,2025,3,126.3,-29.3174,145.8466
"481",48039,2025,4,15.2,-29.3174,145.8466
"482",48039,2025,5,26.2,-29.3174,145.8466
"483",48039,2025,6,13.8,-29.3174,145.8466
"484",48039,2025,7,22.9,-29.3174,145.8466
"485",48039,2025,8,13.5,-29.3174,145.8466
"486",48039,2025,9,48.3,-29.3174,145.8466
"487",48040,2025,1,58,-29.1,148.7
"488",48040,2025,2,44.4,-29.1,148.7
"489",48040,2025,3,138.8,-29.1,148.7
"490",48040,2025,4,75.7,-29.1,148.7
"491",48040,2025,5,19.3,-29.1,148.7
"492",48040,2025,6,9.2,-29.1,148.7
"493",48040,2025,7,45.8,-29.1,148.7
"494",48040,2025,8,32.7,-29.1,148.7
"495",48040,2025,9,26,-29.1,148.7
"496",48042,2025,1,6.9,-29.7534,145.4269
"497",48042,2025,2,2.2,-29.7534,145.4269
"498",48042,2025,3,79.3,-29.7534,145.4269
"499",48042,2025,4,12.6,-29.7534,145.4269
"500",48042,2025,5,16.5,-29.7534,145.4269
"501",48042,2025,6,13.7,-29.7534,145.4269
"502",48042,2025,7,22.4,-29.7534,145.4269
"503",48042,2025,8,12.2,-29.7534,145.4269
"504",48042,2025,9,41.6,-29.7534,145.4269
"505",48043,2025,1,20.5,-29.4,148.4
"506",48043,2025,2,58.6,-29.4,148.4
"507",48043,2025,3,160.7,-29.4,148.4
"508",48043,2025,4,79.2,-29.4,148.4
"509",48043,2025,5,23.2,-29.4,148.4
"510",48043,2025,6,20.5,-29.4,148.4
"511",48043,2025,7,35.5,-29.4,148.4
"512",48043,2025,8,48.6,-29.4,148.4
"513",48043,2025,9,29.7,-29.4,148.4
"514",48044,2025,1,24.5,-29.1667,147.2667
"515",48044,2025,2,19,-29.1667,147.2667
"516",48044,2025,3,204.7,-29.1667,147.2667
"517",48044,2025,4,28.4,-29.1667,147.2667
"518",48044,2025,5,19.4,-29.1667,147.2667
"519",48044,2025,6,9.6,-29.1667,147.2667
"520",48044,2025,7,23.3,-29.1667,147.2667
"521",48044,2025,8,13.9,-29.1667,147.2667
"522",48044,2025,9,34,-29.1667,147.2667
"523",48045,2025,1,17.9,-30.35,146.9
"524",48045,2025,2,13.2,-30.35,146.9
"525",48045,2025,3,81.6,-30.35,146.9
"526",48045,2025,4,10,-30.35,146.9
"527",48045,2025,5,9,-30.35,146.9
"528",48045,2025,6,27.1,-30.35,146.9
"529",48045,2025,7,24.7,-30.35,146.9
"530",48045,2025,8,24,-30.35,146.9
"531",48045,2025,9,37.6,-30.35,146.9
"532",48046,2025,1,19,-29.1142,147.4543
"533",48046,2025,2,19.9,-29.1142,147.4543
"534",48046,2025,3,213.7,-29.1142,147.4543
"535",48046,2025,4,35.8,-29.1142,147.4543
"536",48046,2025,5,18.2,-29.1142,147.4543
"537",48046,2025,6,8.9,-29.1142,147.4543
"538",48046,2025,7,22.9,-29.1142,147.4543
"539",48046,2025,8,14.5,-29.1142,147.4543
"540",48046,2025,9,32.4,-29.1142,147.4543
"541",48047,2025,1,51.8,-29.1507,148.6251
"542",48047,2025,2,49.1,-29.1507,148.6251
"543",48047,2025,3,144.4,-29.1507,148.6251
"544",48047,2025,4,75.3,-29.1507,148.6251
"545",48047,2025,5,19.1,-29.1507,148.6251
"546",48047,2025,6,11.1,-29.1507,148.6251
"547",48047,2025,7,41.3,-29.1507,148.6251
"548",48047,2025,8,32.1,-29.1507,148.6251
"549",48047,2025,9,25.5,-29.1507,148.6251
"550",48048,2025,1,21.2,-29.75,147.9167
"551",48048,2025,2,48.1,-29.75,147.9167
"552",48048,2025,3,165.8,-29.75,147.9167
"553",48048,2025,4,56,-29.75,147.9167
"554",48048,2025,5,36.5,-29.75,147.9167
"555",48048,2025,6,20.9,-29.75,147.9167
"556",48048,2025,7,25.6,-29.75,147.9167
"557",48048,2025,8,41.7,-29.75,147.9167
"558",48048,2025,9,45,-29.75,147.9167
"559",48051,2025,1,0.5,-30.9,144.5
